Side,Instrument,Amount,Value,Price,Price (USD),IV,Type,Order ID,Und. Mark,Trade ID,Fees,Index,Date
sell,BTC-PERPETUAL,50,0.001669588,29947.5,29947.5,,market,16767513001,,172634597,0.00000084,29940.51,7/18/23 16:13
buy,BTC-PERPETUAL,30,0.001001736,29948,29948,,market,16767512933,,172634596,0.0000005,29940.51,7/18/23 16:13
buy,BTC-PERPETUAL,20,0.000667824,29948,29948,,market,16767512933,,172634595,0.00000033,29940.51,7/18/23 16:13
sell,BTC-PERPETUAL,50,0.001669588,29947.5,29947.5,,market,16767508392,,172634584,0.00000084,29936.82,7/18/23 16:12
buy,BTC-PERPETUAL,50,0.001669561,29948,29948,,market,16767508334,,172634583,0.00000084,29936.82,7/18/23 16:12
sell,BTC-PERPETUAL,50,0.001669561,29948,29948,,market,16767503356,,172634494,0.00000084,29939.5,7/18/23 16:12
buy,BTC-PERPETUAL,50,0.001669533,29948.5,29948.5,,market,16767503275,,172634487,0.00000084,29939.5,7/18/23 16:12
sell,BTC-PERPETUAL,50,0.001669561,29948,29948,,market,16767497031,,172634282,0.00000084,29940.96,7/18/23 16:11
buy,BTC-PERPETUAL,50,0.001669533,29948.5,29948.5,,market,16767497004,,172634281,0.00000084,29940.96,7/18/23 16:11
sell,BTC-PERPETUAL,50,0.001669672,29946,29946,,market,16767492202,,172634256,0.00000084,29936.67,7/18/23 16:11
buy,BTC-PERPETUAL,50,0.001669644,29946.5,29946.5,,market,16767492174,,172634255,0.00000084,29936.67,7/18/23 16:11
sell,BTC-PERPETUAL,50,0.001669672,29946,29946,,market,16767487547,,172634234,0.00000084,29937.91,7/18/23 16:10
buy,BTC-PERPETUAL,50,0.001669644,29946.5,29946.5,,market,16767487511,,172634233,0.00000084,29937.91,7/18/23 16:10
sell,BTC-PERPETUAL,50,0.001669756,29944.5,29944.5,,market,16767483064,,172634223,0.00000084,29935.1,7/18/23 16:10
buy,BTC-PERPETUAL,50,0.001669728,29945,29945,,market,16767483043,,172634222,0.00000084,29935.1,7/18/23 16:10
sell,BTC-PERPETUAL,50,0.001670062,29939,29939,,market,16767478451,,172634207,0.00000084,29933.3,7/18/23 16:09
buy,BTC-PERPETUAL,50,0.001670035,29939.5,29939.5,,market,16767478422,,172634206,0.00000084,29933.3,7/18/23 16:09
sell,BTC-PERPETUAL,50,0.001670286,29935,29935,,market,16767473666,,172634189,0.00000084,29920.72,7/18/23 16:09
buy,BTC-PERPETUAL,50,0.001670258,29935.5,29935.5,,market,16767473642,,172634188,0.00000084,29920.72,7/18/23 16:09
sell,BTC-PERPETUAL,50,0.001669811,29943.5,29943.5,,market,16767468911,,172634154,0.00000084,29930.24,7/18/23 16:08
buy,BTC-PERPETUAL,50,0.001669784,29944,29944,,market,16767468898,,172634153,0.00000084,29930.24,7/18/23 16:08
sell,BTC-PERPETUAL,50,0.001670314,29934.5,29934.5,,market,16767464121,,172634123,0.00000084,29921.5,7/18/23 16:07
buy,BTC-PERPETUAL,50,0.001670286,29935,29935,,market,16767464088,,172634122,0.00000084,29921.5,7/18/23 16:07
sell,BTC-PERPETUAL,50,0.001670314,29934.5,29934.5,,market,16767459535,,172634112,0.00000084,29925.75,7/18/23 16:07
buy,BTC-PERPETUAL,50,0.001670286,29935,29935,,market,16767459511,,172634111,0.00000084,29925.75,7/18/23 16:07
sell,BTC-PERPETUAL,50,0.001669784,29944,29944,,market,16767454761,,172634078,0.00000084,29934.55,7/18/23 16:06
buy,BTC-PERPETUAL,50,0.001669756,29944.5,29944.5,,market,16767454731,,172634077,0.00000084,29934.55,7/18/23 16:06
sell,BTC-PERPETUAL,50,0.001669784,29944,29944,,market,16767450196,,172634070,0.00000084,29928.29,7/18/23 16:06
buy,BTC-PERPETUAL,50,0.001669756,29944.5,29944.5,,market,16767450157,,172634069,0.00000084,29927.71,7/18/23 16:06
sell,BTC-PERPETUAL,50,0.001669728,29945,29945,,market,16767445027,,172634052,0.00000084,29937.01,7/18/23 16:05
buy,BTC-PERPETUAL,50,0.0016697,29945.5,29945.5,,market,16767444950,,172634051,0.00000084,29933.71,7/18/23 16:05
sell,BTC-PERPETUAL,50,0.00167076,29926.5,29926.5,,market,16767439846,,172634020,0.00000084,29921.15,7/18/23 16:05
buy,BTC-PERPETUAL,50,0.001670732,29927,29927,,market,16767439808,,172634019,0.00000084,29921.15,7/18/23 16:05
sell,BTC-PERPETUAL,50,0.001670816,29925.5,29925.5,,market,16767434864,,172633991,0.00000084,29918.05,7/18/23 16:04
buy,BTC-PERPETUAL,50,0.001670788,29926,29926,,market,16767434796,,172633990,0.00000084,29918.05,7/18/23 16:04
sell,BTC-PERPETUAL,50,0.001671263,29917.5,29917.5,,market,16767429966,,172633961,0.00000084,29913.63,7/18/23 16:04
buy,BTC-PERPETUAL,50,0.001671235,29918,29918,,market,16767429909,,172633958,0.00000084,29913.63,7/18/23 16:04
sell,BTC-PERPETUAL,50,0.001671933,29905.5,29905.5,,market,16767424686,,172633908,0.00000084,29893.42,7/18/23 16:03
buy,BTC-PERPETUAL,50,0.001671905,29906,29906,,market,16767424655,,172633907,0.00000084,29893.42,7/18/23 16:03
sell,BTC-PERPETUAL,50,0.001671933,29905.5,29905.5,,market,16767420192,,172633903,0.00000084,29896.15,7/18/23 16:03
buy,BTC-PERPETUAL,50,0.001671905,29906,29906,,market,16767420154,,172633902,0.00000084,29896.15,7/18/23 16:03
sell,BTC-PERPETUAL,50,0.001671933,29905.5,29905.5,,market,16767415298,,172633853,0.00000084,29895.94,7/18/23 16:02
buy,BTC-PERPETUAL,50,0.001671905,29906,29906,,market,16767415276,,172633852,0.00000084,29895.83,7/18/23 16:02
sell,BTC-PERPETUAL,50,0.001671933,29905.5,29905.5,,market,16767410539,,172633845,0.00000084,29897.29,7/18/23 16:02
buy,BTC-PERPETUAL,50,0.001671905,29906,29906,,market,16767410511,,172633844,0.00000084,29897.22,7/18/23 16:02
sell,BTC-PERPETUAL,50,0.001671542,29912.5,29912.5,,market,16767405756,,172633817,0.00000084,29901.27,7/18/23 16:01
buy,BTC-PERPETUAL,50,0.001671514,29913,29913,,market,16767405733,,172633816,0.00000084,29901.27,7/18/23 16:01
sell,BTC-PERPETUAL,50,0.00167076,29926.5,29926.5,,market,16767400562,,172633770,0.00000084,29910.51,7/18/23 16:01
buy,BTC-PERPETUAL,50,0.001670732,29927,29927,,market,16767400539,,172633769,0.00000084,29910.51,7/18/23 16:01
sell,BTC-PERPETUAL,50,0.001671067,29921,29921,,market,16767395708,,172633744,0.00000084,29910.18,7/18/23 16:00
buy,BTC-PERPETUAL,50,0.001671039,29921.5,29921.5,,market,16767395670,,172633743,0.00000084,29910.18,7/18/23 16:00
sell,BTC-PERPETUAL,50,0.001671067,29921,29921,,market,16767390996,,172633729,0.00000084,29913.88,7/18/23 16:00
buy,BTC-PERPETUAL,50,0.001671039,29921.5,29921.5,,market,16767390967,,172633728,0.00000084,29913.88,7/18/23 16:00
sell,BTC-PERPETUAL,50,0.001671039,29921.5,29921.5,,market,16767387383,,172633708,0.00000084,29910.57,7/18/23 15:59
buy,BTC-PERPETUAL,30,0.001002607,29922,29922,,market,16767387367,,172633707,0.0000005,29910.57,7/18/23 15:59
buy,BTC-PERPETUAL,20,0.000668405,29922,29922,,market,16767387367,,172633706,0.00000033,29910.57,7/18/23 15:59
sell,BTC-PERPETUAL,50,0.00167076,29926.5,29926.5,,market,16767384233,,172633688,0.00000084,29915.13,7/18/23 15:59
buy,BTC-PERPETUAL,50,0.001670732,29927,29927,,market,16767384213,,172633687,0.00000084,29915.13,7/18/23 15:59
sell,BTC-PERPETUAL,50,0.001670816,29925.5,29925.5,,market,16767380846,,172633674,0.00000084,29918.57,7/18/23 15:58
buy,BTC-PERPETUAL,50,0.001670788,29926,29926,,market,16767380798,,172633673,0.00000084,29918.01,7/18/23 15:58
sell,BTC-PERPETUAL,50,0.001671067,29921,29921,,market,16767377284,,172633653,0.00000084,29906.12,7/18/23 15:58
buy,BTC-PERPETUAL,50,0.001671039,29921.5,29921.5,,market,16767377247,,172633652,0.00000084,29906.48,7/18/23 15:58
sell,BTC-PERPETUAL,40,0.001336854,29921,29921,,market,16767374042,,172633646,0.00000067,29912.22,7/18/23 15:57
sell,BTC-PERPETUAL,10,0.000334213,29921,29921,,market,16767374042,,172633645,0.00000017,29912.22,7/18/23 15:57
buy,BTC-PERPETUAL,50,0.001671039,29921.5,29921.5,,market,16767374014,,172633644,0.00000084,29912.22,7/18/23 15:57
sell,BTC-PERPETUAL,50,0.001671402,29915,29915,,market,16767370437,,172633596,0.00000084,29902.67,7/18/23 15:57
buy,BTC-PERPETUAL,50,0.001671374,29915.5,29915.5,,market,16767370392,,172633595,0.00000084,29902.67,7/18/23 15:57
sell,BTC-PERPETUAL,50,0.001671151,29919.5,29919.5,,market,16767366282,,172633519,0.00000084,29913.34,7/18/23 15:56
buy,BTC-PERPETUAL,50,0.001671123,29920,29920,,market,16767366252,,172633518,0.00000084,29913.34,7/18/23 15:56
sell,BTC-PERPETUAL,50,0.001671346,29916,29916,,market,16767362889,,172633500,0.00000084,29904.96,7/18/23 15:56
buy,BTC-PERPETUAL,50,0.001671319,29916.5,29916.5,,market,16767362872,,172633496,0.00000084,29904.96,7/18/23 15:56
sell,BTC-PERPETUAL,50,0.001672269,29899.5,29899.5,,market,16767359135,,172633469,0.00000084,29895.67,7/18/23 15:55
buy,BTC-PERPETUAL,30,0.001003344,29900,29900,,market,16767359122,,172633468,0.0000005,29895.67,7/18/23 15:55
buy,BTC-PERPETUAL,10,0.000334448,29900,29900,,market,16767359122,,172633467,0.00000017,29895.67,7/18/23 15:55
buy,BTC-PERPETUAL,10,0.000334448,29900,29900,,market,16767359122,,172633466,0.00000017,29895.67,7/18/23 15:55
sell,BTC-PERPETUAL,50,0.001672632,29893,29893,,market,16767355791,,172633444,0.00000084,29881.07,7/18/23 15:55
buy,BTC-PERPETUAL,50,0.001672604,29893.5,29893.5,,market,16767355754,,172633443,0.00000084,29880.11,7/18/23 15:55
sell,BTC-PERPETUAL,50,0.001672772,29890.5,29890.5,,market,16767352313,,172633412,0.00000084,29882.2,7/18/23 15:54
buy,BTC-PERPETUAL,50,0.001672744,29891,29891,,market,16767352293,,172633411,0.00000084,29882.2,7/18/23 15:54
sell,BTC-PERPETUAL,50,0.001672828,29889.5,29889.5,,market,16767349233,,172633402,0.00000084,29880.86,7/18/23 15:54
buy,BTC-PERPETUAL,50,0.0016728,29890,29890,,market,16767349220,,172633401,0.00000084,29880.86,7/18/23 15:54
sell,BTC-PERPETUAL,50,0.001672548,29894.5,29894.5,,market,16767346185,,172633385,0.00000084,29882.27,7/18/23 15:53
buy,BTC-PERPETUAL,50,0.00167252,29895,29895,,market,16767346170,,172633384,0.00000084,29882.27,7/18/23 15:53
sell,BTC-PERPETUAL,50,0.001672548,29894.5,29894.5,,market,16767343115,,172633381,0.00000084,29882.4,7/18/23 15:53
buy,BTC-PERPETUAL,50,0.00167252,29895,29895,,market,16767343106,,172633380,0.00000084,29882.4,7/18/23 15:53
sell,BTC-PERPETUAL,50,0.0016728,29890,29890,,market,16767339589,,172633368,0.00000084,29884.58,7/18/23 15:52
buy,BTC-PERPETUAL,50,0.001672772,29890.5,29890.5,,market,16767339569,,172633367,0.00000084,29884.58,7/18/23 15:52
sell,BTC-PERPETUAL,50,0.001673024,29886,29886,,market,16767336144,,172633346,0.00000084,29879.03,7/18/23 15:52
buy,BTC-PERPETUAL,50,0.001672996,29886.5,29886.5,,market,16767336121,,172633345,0.00000084,29879.03,7/18/23 15:52
sell,BTC-PERPETUAL,50,0.00167336,29880,29880,,market,16767332471,,172633313,0.00000084,29868.05,7/18/23 15:51
buy,BTC-PERPETUAL,50,0.001673332,29880.5,29880.5,,market,16767332441,,172633312,0.00000084,29867.94,7/18/23 15:51
sell,BTC-PERPETUAL,50,0.001673164,29883.5,29883.5,,market,16767328644,,172633276,0.00000084,29874.23,7/18/23 15:51
buy,BTC-PERPETUAL,50,0.001673136,29884,29884,,market,16767328596,,172633275,0.00000084,29874.87,7/18/23 15:51
sell,BTC-PERPETUAL,50,0.001673164,29883.5,29883.5,,market,16767324721,,172633262,0.00000084,29867.27,7/18/23 15:50
buy,BTC-PERPETUAL,50,0.001673136,29884,29884,,market,16767324670,,172633261,0.00000084,29867.27,7/18/23 15:50
sell,BTC-PERPETUAL,50,0.001672744,29891,29891,,market,16767320558,,172633245,0.00000084,29875.16,7/18/23 15:50
buy,BTC-PERPETUAL,50,0.001672716,29891.5,29891.5,,market,16767320527,,172633244,0.00000084,29875.16,7/18/23 15:50
sell,BTC-PERPETUAL,50,0.001673416,29879,29879,,market,16767316226,,172633212,0.00000084,29879.39,7/18/23 15:49
buy,BTC-PERPETUAL,50,0.001673388,29879.5,29879.5,,market,16767316198,,172633211,0.00000084,29879.39,7/18/23 15:49
sell,BTC-PERPETUAL,50,0.001673612,29875.5,29875.5,,market,16767312346,,172633197,0.00000084,29870.87,7/18/23 15:49
buy,BTC-PERPETUAL,50,0.001673472,29878,29878,,market,16767312328,,172633196,0.00000084,29870.87,7/18/23 15:49
sell,BTC-PERPETUAL,50,0.001673556,29876.5,29876.5,,market,16767308466,,172633135,0.00000084,29866.11,7/18/23 15:48
buy,BTC-PERPETUAL,50,0.001673528,29877,29877,,market,16767308455,,172633134,0.00000084,29866.11,7/18/23 15:48
sell,BTC-PERPETUAL,50,0.0016735,29877.5,29877.5,,market,16767304564,,172633075,0.00000084,29870.95,7/18/23 15:48
buy,BTC-PERPETUAL,50,0.001673472,29878,29878,,market,16767304542,,172633074,0.00000084,29870.95,7/18/23 15:48
sell,BTC-PERPETUAL,50,0.001673864,29871,29871,,market,16767301053,,172633034,0.00000084,29859.28,7/18/23 15:47
buy,BTC-PERPETUAL,50,0.001673836,29871.5,29871.5,,market,16767301032,,172633031,0.00000084,29859.81,7/18/23 15:47
sell,BTC-PERPETUAL,50,0.001673528,29877,29877,,market,16767297354,,172632948,0.00000084,29863.59,7/18/23 15:47
buy,BTC-PERPETUAL,50,0.0016735,29877.5,29877.5,,market,16767297338,,172632947,0.00000084,29864.17,7/18/23 15:47
sell,BTC-PERPETUAL,50,0.001673752,29873,29873,,market,16767293941,,172632909,0.00000084,29864.68,7/18/23 15:46
buy,BTC-PERPETUAL,50,0.001673724,29873.5,29873.5,,market,16767293928,,172632908,0.00000084,29864.41,7/18/23 15:46
sell,BTC-PERPETUAL,50,0.001673752,29873,29873,,market,16767290825,,172632898,0.00000084,29861.81,7/18/23 15:46
buy,BTC-PERPETUAL,50,0.001673724,29873.5,29873.5,,market,16767290807,,172632897,0.00000084,29861.81,7/18/23 15:46
sell,BTC-PERPETUAL,50,0.001673752,29873,29873,,market,16767287734,,172632883,0.00000084,29863.22,7/18/23 15:45
buy,BTC-PERPETUAL,50,0.001673724,29873.5,29873.5,,market,16767287725,,172632882,0.00000084,29863.22,7/18/23 15:45
sell,BTC-PERPETUAL,50,0.001673472,29878,29878,,market,16767284396,,172632858,0.00000084,29864.45,7/18/23 15:45
buy,BTC-PERPETUAL,50,0.001673444,29878.5,29878.5,,market,16767284372,,172632857,0.00000084,29864.45,7/18/23 15:45
sell,BTC-PERPETUAL,50,0.00167406,29867.5,29867.5,,market,16767280953,,172632824,0.00000084,29859.4,7/18/23 15:44
buy,BTC-PERPETUAL,50,0.001674032,29868,29868,,market,16767280942,,172632823,0.00000084,29859.4,7/18/23 15:44
sell,BTC-PERPETUAL,50,0.00167406,29867.5,29867.5,,market,16767277619,,172632804,0.00000084,29853.52,7/18/23 15:44
buy,BTC-PERPETUAL,50,0.001674032,29868,29868,,market,16767277604,,172632803,0.00000084,29853.52,7/18/23 15:44
sell,BTC-PERPETUAL,50,0.001673668,29874.5,29874.5,,market,16767274060,,172632761,0.00000084,29865.82,7/18/23 15:43
buy,BTC-PERPETUAL,50,0.00167364,29875,29875,,market,16767274044,,172632760,0.00000084,29865.82,7/18/23 15:43
sell,BTC-PERPETUAL,50,0.001673668,29874.5,29874.5,,market,16767270809,,172632709,0.00000084,29865.72,7/18/23 15:43
buy,BTC-PERPETUAL,50,0.00167364,29875,29875,,market,16767270776,,172632708,0.00000084,29865.72,7/18/23 15:43
sell,BTC-PERPETUAL,50,0.001673668,29874.5,29874.5,,market,16767267195,,172632662,0.00000084,29869.87,7/18/23 15:42
buy,BTC-PERPETUAL,50,0.00167364,29875,29875,,market,16767267158,,172632661,0.00000084,29869.87,7/18/23 15:42
sell,BTC-PERPETUAL,50,0.001673248,29882,29882,,market,16767263766,,172632616,0.00000084,29870.94,7/18/23 15:42
buy,BTC-PERPETUAL,50,0.00167322,29882.5,29882.5,,market,16767263727,,172632615,0.00000084,29870.82,7/18/23 15:42
sell,BTC-PERPETUAL,50,0.001673696,29874,29874,,market,16767260213,,172632564,0.00000084,29859.11,7/18/23 15:41
buy,BTC-PERPETUAL,50,0.001673668,29874.5,29874.5,,market,16767260143,,172632563,0.00000084,29859.74,7/18/23 15:41
sell,BTC-PERPETUAL,50,0.001672688,29892,29892,,market,16767256192,,172632485,0.00000084,29869.83,7/18/23 15:41
buy,BTC-PERPETUAL,50,0.00167266,29892.5,29892.5,,market,16767256162,,172632484,0.00000084,29869.83,7/18/23 15:41
sell,BTC-PERPETUAL,50,0.00167252,29895,29895,,market,16767251658,,172632354,0.00000084,29886.29,7/18/23 15:40
buy,BTC-PERPETUAL,50,0.001672297,29899,29899,,market,16767251636,,172632352,0.00000084,29886.29,7/18/23 15:40
sell,BTC-PERPETUAL,50,0.001672772,29890.5,29890.5,,market,16767247662,,172632141,0.00000084,29879.21,7/18/23 15:40
buy,BTC-PERPETUAL,50,0.001672604,29893.5,29893.5,,market,16767247649,,172632139,0.00000084,29879.21,7/18/23 15:40
sell,BTC-PERPETUAL,50,0.0016728,29890,29890,,market,16767243864,,172631942,0.00000084,29876,7/18/23 15:39
buy,BTC-PERPETUAL,50,0.001672772,29890.5,29890.5,,market,16767243845,,172631941,0.00000084,29876,7/18/23 15:39
sell,BTC-PERPETUAL,50,0.0016728,29890,29890,,market,16767239471,,172631745,0.00000084,29881.14,7/18/23 15:39
buy,BTC-PERPETUAL,50,0.001672772,29890.5,29890.5,,market,16767239456,,172631744,0.00000084,29881.14,7/18/23 15:39
sell,BTC-PERPETUAL,50,0.001672353,29898,29898,,market,16767235978,,172631714,0.00000084,29881.51,7/18/23 15:38
buy,BTC-PERPETUAL,50,0.001672325,29898.5,29898.5,,market,16767235962,,172631713,0.00000084,29881.51,7/18/23 15:38
sell,BTC-PERPETUAL,50,0.001672548,29894.5,29894.5,,market,16767232356,,172631638,0.00000084,29883.42,7/18/23 15:38
buy,BTC-PERPETUAL,50,0.00167252,29895,29895,,market,16767232337,,172631636,0.00000084,29883.42,7/18/23 15:38
sell,BTC-PERPETUAL,50,0.001673024,29886,29886,,market,16767228753,,172631527,0.00000084,29878.86,7/18/23 15:37
buy,BTC-PERPETUAL,50,0.001672996,29886.5,29886.5,,market,16767228742,,172631526,0.00000084,29878.86,7/18/23 15:37
sell,BTC-PERPETUAL,50,0.001673388,29879.5,29879.5,,market,16767225050,,172631428,0.00000084,29876.39,7/18/23 15:37
buy,BTC-PERPETUAL,50,0.00167336,29880,29880,,market,16767225040,,172631427,0.00000084,29876.39,7/18/23 15:37
sell,BTC-PERPETUAL,50,0.001673864,29871,29871,,market,16767221450,,172631360,0.00000084,29867.25,7/18/23 15:36
buy,BTC-PERPETUAL,50,0.001673836,29871.5,29871.5,,market,16767221436,,172631359,0.00000084,29867.25,7/18/23 15:36
sell,BTC-PERPETUAL,50,0.001673668,29874.5,29874.5,,market,16767217937,,172631247,0.00000084,29857.94,7/18/23 15:36
buy,BTC-PERPETUAL,50,0.00167364,29875,29875,,market,16767217905,,172631246,0.00000084,29858.5,7/18/23 15:36
sell,BTC-PERPETUAL,50,0.001673948,29869.5,29869.5,,market,16767214215,,172631138,0.00000084,29865.81,7/18/23 15:35
buy,BTC-PERPETUAL,50,0.00167392,29870,29870,,market,16767214202,,172631137,0.00000084,29864.95,7/18/23 15:35
sell,BTC-PERPETUAL,50,0.001674397,29861.5,29861.5,,market,16767210518,,172631018,0.00000084,29857.32,7/18/23 15:35
buy,BTC-PERPETUAL,50,0.001674369,29862,29862,,market,16767210505,,172631017,0.00000084,29857.32,7/18/23 15:35
sell,BTC-PERPETUAL,50,0.001674845,29853.5,29853.5,,market,16767206749,,172630848,0.00000084,29845.35,7/18/23 15:34
buy,BTC-PERPETUAL,50,0.001674817,29854,29854,,market,16767206716,,172630847,0.00000084,29845.35,7/18/23 15:34
sell,BTC-PERPETUAL,50,0.001674397,29861.5,29861.5,,market,16767202966,,172630721,0.00000084,29856.81,7/18/23 15:34
buy,BTC-PERPETUAL,50,0.001674369,29862,29862,,market,16767202908,,172630720,0.00000084,29856.81,7/18/23 15:34
sell,BTC-PERPETUAL,50,0.001674958,29851.5,29851.5,,market,16767199338,,172630630,0.00000084,29844.72,7/18/23 15:33
buy,BTC-PERPETUAL,50,0.00167493,29852,29852,,market,16767199310,,172630629,0.00000084,29844.72,7/18/23 15:33
sell,BTC-PERPETUAL,50,0.001674958,29851.5,29851.5,,market,16767195879,,172630614,0.00000084,29850.21,7/18/23 15:33
buy,BTC-PERPETUAL,50,0.00167493,29852,29852,,market,16767195844,,172630613,0.00000084,29850.21,7/18/23 15:33
sell,BTC-PERPETUAL,50,0.001674958,29851.5,29851.5,,market,16767192159,,172630578,0.00000084,29841.55,7/18/23 15:32
buy,BTC-PERPETUAL,50,0.00167493,29852,29852,,market,16767192132,,172630577,0.00000084,29841.55,7/18/23 15:32
sell,BTC-PERPETUAL,40,0.001339562,29860.5,29860.5,,market,16767188056,,172630531,0.00000067,29848.56,7/18/23 15:32
sell,BTC-PERPETUAL,10,0.000334891,29860.5,29860.5,,market,16767188056,,172630530,0.00000017,29848.56,7/18/23 15:32
buy,BTC-PERPETUAL,50,0.001674425,29861,29861,,market,16767188024,,172630528,0.00000084,29848.56,7/18/23 15:32
sell,BTC-PERPETUAL,50,0.001672688,29892,29892,,market,16767183401,,172630432,0.00000084,29879.49,7/18/23 15:31
buy,BTC-PERPETUAL,50,0.00167266,29892.5,29892.5,,market,16767183386,,172630430,0.00000084,29879.49,7/18/23 15:31
sell,BTC-PERPETUAL,50,0.001673304,29881,29881,,market,16767179115,,172630352,0.00000084,29878.31,7/18/23 15:31
buy,BTC-PERPETUAL,50,0.001673276,29881.5,29881.5,,market,16767179101,,172630350,0.00000084,29878.31,7/18/23 15:31
sell,BTC-PERPETUAL,50,0.001673304,29881,29881,,market,16767175160,,172630264,0.00000084,29868.14,7/18/23 15:30
buy,BTC-PERPETUAL,50,0.001673276,29881.5,29881.5,,market,16767175136,,172630262,0.00000084,29868.14,7/18/23 15:30
sell,BTC-PERPETUAL,50,0.001674229,29864.5,29864.5,,market,16767168322,,172629939,0.00000084,29853.16,7/18/23 15:30
buy,BTC-PERPETUAL,50,0.001674201,29865,29865,,market,16767168281,,172629938,0.00000084,29850.15,7/18/23 15:30
sell,BTC-PERPETUAL,50,0.001674425,29861,29861,,market,16767160581,,172629764,0.00000084,29854.74,7/18/23 15:29
buy,BTC-PERPETUAL,50,0.001674397,29861.5,29861.5,,market,16767160541,,172629758,0.00000084,29850.85,7/18/23 15:29
sell,BTC-PERPETUAL,50,0.001673892,29870.5,29870.5,,market,16767153764,,172629534,0.00000084,29855.19,7/18/23 15:29
buy,BTC-PERPETUAL,50,0.001673864,29871,29871,,market,16767153749,,172629533,0.00000084,29855.19,7/18/23 15:29
sell,BTC-PERPETUAL,50,0.00167378,29872.5,29872.5,,market,16767149936,,172629518,0.00000084,29861.1,7/18/23 15:28
buy,BTC-PERPETUAL,50,0.001673752,29873,29873,,market,16767149925,,172629517,0.00000084,29861.1,7/18/23 15:28
sell,BTC-PERPETUAL,50,0.00167378,29872.5,29872.5,,market,16767146222,,172629504,0.00000084,29862.66,7/18/23 15:28
buy,BTC-PERPETUAL,50,0.001673752,29873,29873,,market,16767146210,,172629503,0.00000084,29862.66,7/18/23 15:28
sell,BTC-PERPETUAL,50,0.00167336,29880,29880,,market,16767142568,,172629461,0.00000084,29864.91,7/18/23 15:27
buy,BTC-PERPETUAL,50,0.001673332,29880.5,29880.5,,market,16767142554,,172629460,0.00000084,29864.91,7/18/23 15:27
sell,BTC-PERPETUAL,50,0.00167336,29880,29880,,market,16767139332,,172629447,0.00000084,29867.69,7/18/23 15:27
buy,BTC-PERPETUAL,50,0.001673332,29880.5,29880.5,,market,16767139325,,172629444,0.00000084,29867.69,7/18/23 15:27
sell,BTC-PERPETUAL,50,0.001672996,29886.5,29886.5,,market,16767136122,,172629399,0.00000084,29873.92,7/18/23 15:26
buy,BTC-PERPETUAL,50,0.001672968,29887,29887,,market,16767136113,,172629398,0.00000084,29873.92,7/18/23 15:26
sell,BTC-PERPETUAL,50,0.001672996,29886.5,29886.5,,market,16767133113,,172629397,0.00000084,29875.1,7/18/23 15:26
buy,BTC-PERPETUAL,50,0.001672968,29887,29887,,market,16767133079,,172629396,0.00000084,29875.1,7/18/23 15:26
sell,BTC-PERPETUAL,50,0.001672996,29886.5,29886.5,,market,16767129845,,172629378,0.00000084,29874.36,7/18/23 15:25
buy,BTC-PERPETUAL,50,0.001672968,29887,29887,,market,16767129796,,172629374,0.00000084,29874.36,7/18/23 15:25
sell,BTC-PERPETUAL,50,0.001673192,29883,29883,,market,16767125571,,172629296,0.00000084,29867.96,7/18/23 15:25
buy,BTC-PERPETUAL,50,0.001673164,29883.5,29883.5,,market,16767125541,,172629295,0.00000084,29867.96,7/18/23 15:25
sell,BTC-PERPETUAL,50,0.001673052,29885.5,29885.5,,market,16767122213,,172629278,0.00000084,29874.42,7/18/23 15:24
buy,BTC-PERPETUAL,50,0.001673024,29886,29886,,market,16767122179,,172629277,0.00000084,29874.42,7/18/23 15:24
sell,BTC-PERPETUAL,50,0.001672269,29899.5,29899.5,,market,16767118552,,172629230,0.00000084,29883.51,7/18/23 15:24
buy,BTC-PERPETUAL,50,0.001672241,29900,29900,,market,16767118534,,172629229,0.00000084,29883.2,7/18/23 15:24
sell,BTC-PERPETUAL,50,0.001672269,29899.5,29899.5,,market,16767115366,,172629225,0.00000084,29882.46,7/18/23 15:23
buy,BTC-PERPETUAL,50,0.001672241,29900,29900,,market,16767115346,,172629224,0.00000084,29882.22,7/18/23 15:23
sell,BTC-PERPETUAL,50,0.001672269,29899.5,29899.5,,market,16767112044,,172629212,0.00000084,29892.54,7/18/23 15:23
buy,BTC-PERPETUAL,40,0.001337793,29900,29900,,market,16767112035,,172629211,0.00000067,29892.54,7/18/23 15:23
buy,BTC-PERPETUAL,10,0.000334448,29900,29900,,market,16767112035,,172629210,0.00000017,29892.54,7/18/23 15:23
sell,BTC-PERPETUAL,50,0.001672576,29894,29894,,market,16767108377,,172629188,0.00000084,29880.42,7/18/23 15:22
buy,BTC-PERPETUAL,50,0.001672548,29894.5,29894.5,,market,16767108361,,172629187,0.00000084,29880.42,7/18/23 15:22
sell,BTC-PERPETUAL,50,0.001672632,29893,29893,,market,16767104135,,172629164,0.00000084,29887.05,7/18/23 15:22
buy,BTC-PERPETUAL,50,0.001672465,29896,29896,,market,16767104104,,172629162,0.00000084,29887.05,7/18/23 15:22
sell,BTC-PERPETUAL,50,0.001672353,29898,29898,,market,16767099204,,172629130,0.00000084,29884.45,7/18/23 15:21
buy,BTC-PERPETUAL,50,0.001672325,29898.5,29898.5,,market,16767099185,,172629129,0.00000084,29884.45,7/18/23 15:21
sell,BTC-PERPETUAL,50,0.00167143,29914.5,29914.5,,market,16767094115,,172629075,0.00000084,29893.77,7/18/23 15:21
