Side,Instrument,Amount,Value,Price,Price (USD),IV,Type,Order ID,Und. Mark,Trade ID,Fees,Index,Date
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143541,,172573696,0.00000067,29995.88,18 Jul 2023 09:34:27
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143522,,172573695,0.00000067,29995.88,18 Jul 2023 09:34:26
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143498,,172573694,0.00000067,29995.88,18 Jul 2023 09:34:26
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143474,,172573693,0.00000067,29995.88,18 Jul 2023 09:34:26
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143458,,172573692,0.00000067,29995.96,18 Jul 2023 09:34:26
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143442,,172573691,0.00000067,29995.96,18 Jul 2023 09:34:26
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143409,,172573690,0.00000067,29995.96,18 Jul 2023 09:34:25
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143394,,172573689,0.00000067,29995.96,18 Jul 2023 09:34:25
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143379,,172573688,0.00000067,29995.56,18 Jul 2023 09:34:25
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143360,,172573687,0.00000067,29995.56,18 Jul 2023 09:34:25
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143329,,172573686,0.00000067,29995.56,18 Jul 2023 09:34:24
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143293,,172573685,0.00000067,29995.56,18 Jul 2023 09:34:24
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143242,,172573684,0.00000067,29995.56,18 Jul 2023 09:34:24
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143211,,172573683,0.00000067,29995.59,18 Jul 2023 09:34:24
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143170,,172573682,0.00000067,29995.59,18 Jul 2023 09:34:24
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143119,,172573681,0.00000067,29995.59,18 Jul 2023 09:34:23
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143097,,172573680,0.00000067,29995.59,18 Jul 2023 09:34:23
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143072,,172573679,0.00000067,29996.34,18 Jul 2023 09:34:23
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143054,,172573678,0.00000067,29996.34,18 Jul 2023 09:34:23
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143027,,172573677,0.00000067,29996.34,18 Jul 2023 09:34:22
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764143014,,172573676,0.00000067,29996.34,18 Jul 2023 09:34:22
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764142997,,172573675,0.00000067,29996.34,18 Jul 2023 09:34:22
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764142979,,172573674,0.00000067,29996.54,18 Jul 2023 09:34:22
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764142964,,172573673,0.00000067,29996.54,18 Jul 2023 09:34:21
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764142947,,172573672,0.00000067,29996.54,18 Jul 2023 09:34:21
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764142925,,172573671,0.00000067,29996.54,18 Jul 2023 09:34:21
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764142896,,172573670,0.00000067,29997.35,18 Jul 2023 09:34:21
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764142877,,172573669,0.00000067,29997.35,18 Jul 2023 09:34:21
buy,BTC-PERPETUAL,20,0.0006665777896280496,30004,30004.0,,market,16764142862,,172573668,0.00000033,29997.35,18 Jul 2023 09:34:20
buy,BTC-PERPETUAL,20,0.0006665777896280496,30004,30004.0,,market,16764142862,,172573667,0.00000033,29997.35,18 Jul 2023 09:34:20
buy,BTC-PERPETUAL,40,0.0013331555792560992,30004,30004.0,,market,16764142849,,172573666,0.00000067,29997.35,18 Jul 2023 09:34:20
buy,BTC-PERPETUAL,40,0.001332955662562274,30008.5,30008.5,,market,16763998695,,172573016,0.00000067,30002.11,18 Jul 2023 09:15:40
buy,BTC-PERPETUAL,40,0.0013282637931893275,30114.5,30114.5,,market,16763602435,,172568213,0.00000066,30102.94,18 Jul 2023 08:34:03
buy,BTC-PERPETUAL,40,0.0013345121524012877,29973.5,29973.5,,market,16763313842,,172563944,0.00000067,29959.24,18 Jul 2023 08:01:27
buy,BTC-PERPETUAL,40,0.0013342673204576538,29979,29979.0,,market,16763310032,,172563908,0.00000067,29973.57,18 Jul 2023 08:00:57
buy,BTC-PERPETUAL,40,0.0013346234693537085,29971,29971.0,,market,16763302772,,172563803,0.00000067,29969.22,18 Jul 2023 08:00:04
buy,BTC-PERPETUAL,40,0.0013339780894098814,29985.5,29985.5,,market,16763277583,,172563652,0.00000067,29980.69,18 Jul 2023 07:56:50
buy,BTC-PERPETUAL,40,0.0013348461589801775,29966,29966.0,,market,16763217371,,172562759,0.00000067,29962.76,18 Jul 2023 07:49:06
buy,BTC-PERPETUAL,40,0.0013345566769538744,29972.5,29972.5,,market,16763213590,,172562692,0.00000067,29972.48,18 Jul 2023 07:48:36
buy,BTC-PERPETUAL,40,0.0013345566769538744,29972.5,29972.5,,market,16763207753,,172562646,0.00000067,29965.44,18 Jul 2023 07:48:06
buy,BTC-PERPETUAL,40,0.0013340448239060833,29984,29984.0,,market,16763203915,,172562604,0.00000067,29968.87,18 Jul 2023 07:47:36
buy,BTC-PERPETUAL,40,0.0013338446404455042,29988.5,29988.5,,market,16763199521,,172562577,0.00000067,29981.3,18 Jul 2023 07:47:06
buy,BTC-PERPETUAL,40,0.0013333111114814753,30000.5,30000.5,,market,16763195841,,172562519,0.00000067,29994.24,18 Jul 2023 07:46:35
buy,BTC-PERPETUAL,40,0.0013333777792593087,29999,29999.0,,market,16763192510,,172562502,0.00000067,29994.71,18 Jul 2023 07:46:05
buy,BTC-PERPETUAL,40,0.0013328446236379994,30011,30011.0,,market,16763188788,,172562469,0.00000067,30004.18,18 Jul 2023 07:45:35
buy,BTC-PERPETUAL,40,0.001333177795923809,30003.5,30003.5,,market,16763185164,,172562427,0.00000067,29995.36,18 Jul 2023 07:45:05
buy,BTC-PERPETUAL,40,0.001333177795923809,30003.5,30003.5,,market,16763181871,,172562413,0.00000067,29994.7,18 Jul 2023 07:44:35
buy,BTC-PERPETUAL,40,0.001333177795923809,30003.5,30003.5,,market,16763178578,,172562407,0.00000067,29994.87,18 Jul 2023 07:44:04
buy,BTC-PERPETUAL,40,0.00133322223148071,30002.5,30002.5,,market,16763175155,,172562388,0.00000067,29993.25,18 Jul 2023 07:43:34
buy,BTC-PERPETUAL,40,0.001333000083312505,30007.5,30007.5,,market,16763171716,,172562365,0.00000067,30000.44,18 Jul 2023 07:43:04
buy,BTC-PERPETUAL,40,0.0013333333333333333,30000,30000.0,,market,16763168163,,172562331,0.00000067,29993.43,18 Jul 2023 07:42:34
buy,BTC-PERPETUAL,40,0.0013333111114814753,30000.5,30000.5,,market,16763162413,,172562270,0.00000067,29990.19,18 Jul 2023 07:42:04
buy,BTC-PERPETUAL,40,0.0013326892002198938,30014.5,30014.5,,market,16763158834,,172562219,0.00000067,30004.53,18 Jul 2023 07:41:33
buy,BTC-PERPETUAL,40,0.0013326892002198938,30014.5,30014.5,,market,16763155481,,172562188,0.00000067,30003.25,18 Jul 2023 07:41:03
buy,BTC-PERPETUAL,40,0.0013328446236379994,30011,30011.0,,market,16763152141,,172562160,0.00000067,30002.47,18 Jul 2023 07:40:33
buy,BTC-PERPETUAL,40,0.0013328446236379994,30011,30011.0,,market,16763148812,,172562147,0.00000067,30000,18 Jul 2023 07:40:03
buy,BTC-PERPETUAL,40,0.001332600403111622,30016.5,30016.5,,market,16763145420,,172562121,0.00000067,30005.58,18 Jul 2023 07:39:33
buy,BTC-PERPETUAL,20,0.000666289102841723,30017,30017.0,,market,16763142035,,172562106,0.00000033,30007.24,18 Jul 2023 07:39:02
buy,BTC-PERPETUAL,20,0.000666289102841723,30017,30017.0,,market,16763142035,,172562105,0.00000033,30007.24,18 Jul 2023 07:39:02
buy,BTC-PERPETUAL,40,0.001332578205683446,30017,30017.0,,market,16763138793,,172562085,0.00000067,30007.62,18 Jul 2023 07:38:32
buy,BTC-PERPETUAL,40,0.00133240065287632,30021,30021.0,,market,16763135344,,172562067,0.00000067,30003.82,18 Jul 2023 07:38:02
buy,BTC-PERPETUAL,40,0.001332245332978068,30024.5,30024.5,,market,16763131839,,172562049,0.00000067,30004.47,18 Jul 2023 07:37:32
buy,BTC-PERPETUAL,40,0.001332001332001332,30030,30030.0,,market,16763128006,,172562009,0.00000067,30014.94,18 Jul 2023 07:37:01
buy,BTC-PERPETUAL,40,0.001332001332001332,30030,30030.0,,market,16763124593,,172561996,0.00000067,30019.73,18 Jul 2023 07:36:31
buy,BTC-PERPETUAL,40,0.001331624415333655,30038.5,30038.5,,market,16763121096,,172561973,0.00000067,30020.93,18 Jul 2023 07:36:01
buy,BTC-PERPETUAL,40,0.0013312698650425174,30046.5,30046.5,,market,16763117467,,172561949,0.00000067,30030.05,18 Jul 2023 07:35:31
buy,BTC-PERPETUAL,40,0.001331624415333655,30038.5,30038.5,,market,16763113677,,172561902,0.00000067,30025.21,18 Jul 2023 07:35:01
buy,BTC-PERPETUAL,40,0.001331624415333655,30038.5,30038.5,,market,16763109940,,172561881,0.00000067,30030.99,18 Jul 2023 07:34:31
buy,BTC-PERPETUAL,40,0.0013324894233652021,30019,30019.0,,market,16763106036,,172561812,0.00000067,30007.7,18 Jul 2023 07:34:00
buy,BTC-PERPETUAL,40,0.0013320456891671385,30029,30029.0,,market,16763102474,,172561789,0.00000067,30015.51,18 Jul 2023 07:33:30
buy,BTC-PERPETUAL,40,0.0013326226012793177,30016,30016.0,,market,16763098730,,172561747,0.00000067,30005.37,18 Jul 2023 07:33:00
buy,BTC-PERPETUAL,40,0.001332112230455416,30027.5,30027.5,,market,16763094920,,172561704,0.00000067,30013.02,18 Jul 2023 07:32:30
buy,BTC-PERPETUAL,40,0.001332822418073072,30011.5,30011.5,,market,16763090985,,172561650,0.00000067,29999.57,18 Jul 2023 07:31:59
buy,BTC-PERPETUAL,40,0.0013314692763464484,30042,30042.0,,market,16763070002,,172561508,0.00000067,30027.61,18 Jul 2023 07:30:16
buy,BTC-PERPETUAL,40,0.0013317130824163934,30036.5,30036.5,,market,16763064028,,172561432,0.00000067,30025.23,18 Jul 2023 07:29:46
buy,BTC-PERPETUAL,40,0.0013311148086522463,30050,30050.0,,market,16763044201,,172561312,0.00000067,30035.64,18 Jul 2023 07:26:55
buy,BTC-PERPETUAL,40,0.0013313584849140442,30044.5,30044.5,,market,16763040287,,172561244,0.00000067,30034.53,18 Jul 2023 07:26:25
buy,BTC-PERPETUAL,40,0.0013308490817141336,30056,30056.0,,market,16762997594,,172560971,0.00000067,30037.65,18 Jul 2023 07:20:36
buy,BTC-PERPETUAL,40,0.0013310040761999834,30052.5,30052.5,,market,16762994028,,172560939,0.00000067,30046.07,18 Jul 2023 07:20:06
buy,BTC-PERPETUAL,40,0.0013330667199893355,30006,30006.0,,market,16762923083,,172560054,0.00000067,29998.05,18 Jul 2023 07:11:10
buy,BTC-PERPETUAL,40,0.0013330667199893355,30006,30006.0,,market,16762919547,,172560036,0.00000067,29998.14,18 Jul 2023 07:10:40
buy,BTC-PERPETUAL,40,0.0013326448001865702,30015.5,30015.5,,market,16762898840,,172559819,0.00000067,30008.42,18 Jul 2023 07:07:54
buy,BTC-PERPETUAL,40,0.0013331111481419764,30005,30005.0,,market,16762894771,,172559727,0.00000067,29994.29,18 Jul 2023 07:07:24
buy,BTC-PERPETUAL,40,0.0013337556893016122,29990.5,29990.5,,market,16762886842,,172559547,0.00000067,29987.73,18 Jul 2023 07:06:26
buy,BTC-PERPETUAL,40,0.0013334889070391546,29996.5,29996.5,,market,16762882906,,172559433,0.00000067,29983.19,18 Jul 2023 07:05:56
buy,BTC-PERPETUAL,40,0.001335135766618268,29959.5,29959.5,,market,16762707154,,172556487,0.00000067,29956.81,18 Jul 2023 06:44:03
buy,BTC-PERPETUAL,40,0.0013353363378400935,29955,29955.0,,market,16762701693,,172556424,0.00000067,29943.35,18 Jul 2023 06:43:33
buy,BTC-PERPETUAL,40,0.0013349575316635239,29963.5,29963.5,,market,16762695839,,172556370,0.00000067,29955.62,18 Jul 2023 06:43:02
buy,BTC-PERPETUAL,40,0.0013337556893016122,29990.5,29990.5,,market,16762690534,,172556305,0.00000067,29977.82,18 Jul 2023 06:42:32
buy,BTC-PERPETUAL,40,0.001333133363328834,30004.5,30004.5,,market,16762685085,,172556256,0.00000067,29991.39,18 Jul 2023 06:42:02
buy,BTC-PERPETUAL,40,0.00133380016339052,29989.5,29989.5,,market,16762679865,,172556202,0.00000067,29982.01,18 Jul 2023 06:41:32
buy,BTC-PERPETUAL,40,0.001333933603454888,29986.5,29986.5,,market,16762674552,,172556161,0.00000067,29976.58,18 Jul 2023 06:41:02
buy,BTC-PERPETUAL,40,0.001333000083312505,30007.5,30007.5,,market,16762669043,,172556107,0.00000067,29982.49,18 Jul 2023 06:40:31
buy,BTC-PERPETUAL,40,0.0013335555925987664,29995,29995.0,,market,16762663273,,172556038,0.00000067,29990.33,18 Jul 2023 06:40:01
buy,BTC-PERPETUAL,40,0.0013327114013460385,30014,30014.0,,market,16762657877,,172555978,0.00000067,30003.94,18 Jul 2023 06:39:31
buy,BTC-PERPETUAL,40,0.001333822401547234,29989,29989.0,,market,16762652124,,172555885,0.00000067,29985.06,18 Jul 2023 06:39:01
buy,BTC-PERPETUAL,40,0.0013329334532973442,30009,30009.0,,market,16762646159,,172555800,0.00000067,29988.45,18 Jul 2023 06:38:31
buy,BTC-PERPETUAL,40,0.0013336889837289945,29992,29992.0,,market,16762640905,,172555734,0.00000067,29993.84,18 Jul 2023 06:38:00
buy,BTC-PERPETUAL,40,0.00133237846210216,30021.5,30021.5,,market,16762635191,,172555655,0.00000067,30002.34,18 Jul 2023 06:37:30
buy,BTC-PERPETUAL,40,0.001331779590477776,30035,30035.0,,market,16762630020,,172555608,0.00000067,30024.09,18 Jul 2023 06:37:00
buy,BTC-PERPETUAL,40,0.001331779590477776,30035,30035.0,,market,16762625096,,172555588,0.00000067,30024.28,18 Jul 2023 06:36:30
buy,BTC-PERPETUAL,40,0.0013320678688579183,30028.5,30028.5,,market,16762620298,,172555557,0.00000067,30024.09,18 Jul 2023 06:36:00
buy,BTC-PERPETUAL,40,0.0013319126265316996,30032,30032.0,,market,16762615038,,172555481,0.00000067,30024.03,18 Jul 2023 06:35:29
buy,BTC-PERPETUAL,40,0.0013319126265316996,30032,30032.0,,market,16762615021,,172555480,0.00000067,30024.03,18 Jul 2023 06:35:29
buy,BTC-PERPETUAL,40,0.0013316687473990845,30037.5,30037.5,,market,16762610065,,172555411,0.00000067,30030.66,18 Jul 2023 06:34:59
buy,BTC-PERPETUAL,40,0.0013319791545262317,30030.5,30030.5,,market,16762605154,,172555337,0.00000067,30021.65,18 Jul 2023 06:34:29
buy,BTC-PERPETUAL,40,0.001331247711917995,30047,30047.0,,market,16762600141,,172555263,0.00000067,30037.32,18 Jul 2023 06:33:59
buy,BTC-PERPETUAL,40,0.0013309819319202742,30053,30053.0,,market,16762595201,,172555215,0.00000067,30042.16,18 Jul 2023 06:33:28
buy,BTC-PERPETUAL,40,0.001330694123322078,30059.5,30059.5,,market,16762590191,,172555157,0.00000067,30052.44,18 Jul 2023 06:32:58
buy,BTC-PERPETUAL,40,0.0013308933621693562,30055,30055.0,,market,16762584664,,172554993,0.00000067,30046.96,18 Jul 2023 06:32:28
buy,BTC-PERPETUAL,40,0.0013308933621693562,30055,30055.0,,market,16762579385,,172554784,0.00000067,30049.11,18 Jul 2023 06:31:58
buy,BTC-PERPETUAL,40,0.001331247711917995,30047,30047.0,,market,16762574423,,172554676,0.00000067,30040.25,18 Jul 2023 06:31:28
buy,BTC-PERPETUAL,40,0.001331247711917995,30047,30047.0,,market,16762569470,,172554570,0.00000067,30045.12,18 Jul 2023 06:30:57
buy,BTC-PERPETUAL,40,0.0013308490817141336,30056,30056.0,,market,16762564165,,172554413,0.00000067,30047.16,18 Jul 2023 06:30:27
buy,BTC-PERPETUAL,20,0.0006653249280617422,30060.5,30060.5,,market,16762558888,,172554247,0.00000033,30050.16,18 Jul 2023 06:29:57
buy,BTC-PERPETUAL,20,0.0006653249280617422,30060.5,30060.5,,market,16762558888,,172554246,0.00000033,30050.16,18 Jul 2023 06:29:57
buy,BTC-PERPETUAL,40,0.0013306498561234843,30060.5,30060.5,,market,16762553622,,172554131,0.00000067,30051.07,18 Jul 2023 06:29:27
buy,BTC-PERPETUAL,40,0.0013300967645396202,30073,30073.0,,market,16762548275,,172553950,0.00000067,30059.46,18 Jul 2023 06:28:57
buy,BTC-PERPETUAL,40,0.0013300967645396202,30073,30073.0,,market,16762543438,,172553921,0.00000067,30064.95,18 Jul 2023 06:28:26
buy,BTC-PERPETUAL,40,0.0013300967645396202,30073,30073.0,,market,16762538585,,172553918,0.00000067,30065.88,18 Jul 2023 06:27:56
buy,BTC-PERPETUAL,40,0.0013299640909695438,30076,30076.0,,market,16762533724,,172553910,0.00000067,30066.24,18 Jul 2023 06:27:26
buy,BTC-PERPETUAL,40,0.0013290581961357634,30096.5,30096.5,,market,16762528445,,172553853,0.00000067,30083.86,18 Jul 2023 06:26:56
buy,BTC-PERPETUAL,40,0.001328947805574936,30099,30099.0,,market,16762523472,,172553828,0.00000066,30086.81,18 Jul 2023 06:26:26
buy,BTC-PERPETUAL,40,0.001328947805574936,30099,30099.0,,market,16762518612,,172553799,0.00000066,30087.31,18 Jul 2023 06:25:55
buy,BTC-PERPETUAL,40,0.0013287932895938875,30102.5,30102.5,,market,16762513764,,172553746,0.00000066,30090.41,18 Jul 2023 06:25:25
buy,BTC-PERPETUAL,40,0.0013290140377107734,30097.5,30097.5,,market,16762508465,,172553621,0.00000067,30095.53,18 Jul 2023 06:24:55
buy,BTC-PERPETUAL,40,0.0013291023574953066,30095.5,30095.5,,market,16762503417,,172553565,0.00000067,30085.66,18 Jul 2023 06:24:25
buy,BTC-PERPETUAL,40,0.0013291023574953066,30095.5,30095.5,,market,16762498660,,172553553,0.00000067,30085.33,18 Jul 2023 06:23:55
buy,BTC-PERPETUAL,40,0.0013290140377107734,30097.5,30097.5,,market,16762493620,,172553480,0.00000067,30084.58,18 Jul 2023 06:23:24
buy,BTC-PERPETUAL,40,0.0013290140377107734,30097.5,30097.5,,market,16762488542,,172553377,0.00000067,30083.97,18 Jul 2023 06:22:54
buy,BTC-PERPETUAL,40,0.0013297209248209032,30081.5,30081.5,,market,16762483284,,172553218,0.00000067,30075.48,18 Jul 2023 06:22:24
buy,BTC-PERPETUAL,40,0.0013295883262144958,30084.5,30084.5,,market,16762477896,,172553043,0.00000067,30072.36,18 Jul 2023 06:21:54
buy,BTC-PERPETUAL,40,0.0013294999418343775,30086.5,30086.5,,market,16762472476,,172552728,0.00000067,30073.02,18 Jul 2023 06:21:23
buy,BTC-PERPETUAL,40,0.0013300304244459591,30074.5,30074.5,,market,16762467148,,172552635,0.00000067,30061.87,18 Jul 2023 06:20:53
buy,BTC-PERPETUAL,40,0.0013302958245339808,30068.5,30068.5,,market,16762461875,,172552533,0.00000067,30059.28,18 Jul 2023 06:20:23
buy,BTC-PERPETUAL,40,0.0013307383934660745,30058.5,30058.5,,market,16762456613,,172552414,0.00000067,30047.55,18 Jul 2023 06:19:53
buy,BTC-PERPETUAL,40,0.001331602250407803,30039,30039.0,,market,16762451367,,172552334,0.00000067,30028.35,18 Jul 2023 06:19:23
buy,BTC-PERPETUAL,40,0.0013313584849140442,30044.5,30044.5,,market,16762446317,,172552254,0.00000067,30035.05,18 Jul 2023 06:18:52
buy,BTC-PERPETUAL,40,0.0013311148086522463,30050,30050.0,,market,16762440433,,172552123,0.00000067,30025.53,18 Jul 2023 06:18:22
buy,BTC-PERPETUAL,40,0.0013303843147689288,30066.5,30066.5,,market,16762434660,,172551930,0.00000067,30050.45,18 Jul 2023 06:17:52
buy,BTC-PERPETUAL,40,0.0013299198723276922,30077,30077.0,,market,16762429519,,172551846,0.00000067,30064.06,18 Jul 2023 06:17:22
buy,BTC-PERPETUAL,40,0.0013299198723276922,30077,30077.0,,market,16762429501,,172551845,0.00000067,30064.06,18 Jul 2023 06:17:22
buy,BTC-PERPETUAL,40,0.0013299198723276922,30077,30077.0,,market,16762424645,,172551829,0.00000067,30063.2,18 Jul 2023 06:16:52
buy,BTC-PERPETUAL,40,0.001329897764109384,30077.5,30077.5,,market,16762419845,,172551817,0.00000067,30065.2,18 Jul 2023 06:16:21
buy,BTC-PERPETUAL,40,0.0013296988232165414,30082,30082.0,,market,16762414962,,172551803,0.00000067,30071.68,18 Jul 2023 06:15:51
buy,BTC-PERPETUAL,40,0.0013296988232165414,30082,30082.0,,market,16762410160,,172551788,0.00000067,30071.38,18 Jul 2023 06:15:21
buy,BTC-PERPETUAL,40,0.0013296988232165414,30082,30082.0,,market,16762405345,,172551778,0.00000067,30071.7,18 Jul 2023 06:14:51
buy,BTC-PERPETUAL,40,0.0013296988232165414,30082,30082.0,,market,16762400525,,172551771,0.00000067,30071.17,18 Jul 2023 06:14:21
buy,BTC-PERPETUAL,40,0.0013292127737347555,30093,30093.0,,market,16762395537,,172551734,0.00000067,30080.4,18 Jul 2023 06:13:50
buy,BTC-PERPETUAL,40,0.0013292127737347555,30093,30093.0,,market,16762390710,,172551723,0.00000067,30080.4,18 Jul 2023 06:13:20
buy,BTC-PERPETUAL,40,0.0013291244392756273,30095,30095.0,,market,16762385936,,172551697,0.00000067,30079.88,18 Jul 2023 06:12:50
buy,BTC-PERPETUAL,40,0.00132890365448505,30100,30100.0,,market,16762381071,,172551669,0.00000066,30084.34,18 Jul 2023 06:12:20
buy,BTC-PERPETUAL,40,0.0013290361165564674,30097,30097.0,,market,16762376163,,172551641,0.00000067,30088.43,18 Jul 2023 06:11:49
buy,BTC-PERPETUAL,40,0.001329168605037549,30094,30094.0,,market,16762371350,,172551618,0.00000067,30087.21,18 Jul 2023 06:11:19
buy,BTC-PERPETUAL,20,0.0006645843025187745,30094,30094.0,,market,16762366588,,172551603,0.00000033,30089.84,18 Jul 2023 06:10:49
buy,BTC-PERPETUAL,20,0.0006645843025187745,30094,30094.0,,market,16762366588,,172551602,0.00000033,30089.84,18 Jul 2023 06:10:49
buy,BTC-PERPETUAL,40,0.001329168605037549,30094,30094.0,,market,16762361666,,172551581,0.00000067,30081.28,18 Jul 2023 06:10:19
buy,BTC-PERPETUAL,40,0.001329168605037549,30094,30094.0,,market,16762356591,,172551485,0.00000067,30087.77,18 Jul 2023 06:09:49
buy,BTC-PERPETUAL,40,0.0013289698822200441,30098.5,30098.5,,market,16762351752,,172551459,0.00000066,30085.51,18 Jul 2023 06:09:18
buy,BTC-PERPETUAL,40,0.0013289698822200441,30098.5,30098.5,,market,16762346828,,172551430,0.00000066,30095.97,18 Jul 2023 06:08:48
buy,BTC-PERPETUAL,40,0.0013289698822200441,30098.5,30098.5,,market,16762341908,,172551401,0.00000066,30095.26,18 Jul 2023 06:08:18
buy,BTC-PERPETUAL,40,0.0013289698822200441,30098.5,30098.5,,market,16762337045,,172551380,0.00000066,30087.92,18 Jul 2023 06:07:48
buy,BTC-PERPETUAL,40,0.0013293452974410102,30090,30090.0,,market,16762332114,,172551346,0.00000067,30082.32,18 Jul 2023 06:07:18
buy,BTC-PERPETUAL,40,0.0013294999418343775,30086.5,30086.5,,market,16762327310,,172551336,0.00000067,30079.99,18 Jul 2023 06:06:47
buy,BTC-PERPETUAL,40,0.0013298314438644902,30079,30079.0,,market,16762322443,,172551303,0.00000067,30066.65,18 Jul 2023 06:06:17
buy,BTC-PERPETUAL,40,0.0013294999418343775,30086.5,30086.5,,market,16762317619,,172551269,0.00000067,30071.7,18 Jul 2023 06:05:47
buy,BTC-PERPETUAL,40,0.0013293452974410102,30090,30090.0,,market,16762312833,,172551256,0.00000067,30077.61,18 Jul 2023 06:05:17
buy,BTC-PERPETUAL,40,0.0013293452974410102,30090,30090.0,,market,16762308078,,172551244,0.00000067,30079.11,18 Jul 2023 06:04:47
buy,BTC-PERPETUAL,40,0.001329411569204181,30088.5,30088.5,,market,16762303210,,172551226,0.00000067,30072.78,18 Jul 2023 06:04:16
buy,BTC-PERPETUAL,40,0.001329411569204181,30088.5,30088.5,,market,16762298428,,172551207,0.00000067,30072.24,18 Jul 2023 06:03:46
buy,BTC-PERPETUAL,40,0.001329411569204181,30088.5,30088.5,,market,16762293621,,172551206,0.00000067,30070.88,18 Jul 2023 06:03:16
buy,BTC-PERPETUAL,40,0.0013300304244459591,30074.5,30074.5,,market,16762288780,,172551174,0.00000067,30067.14,18 Jul 2023 06:02:46
buy,BTC-PERPETUAL,40,0.0013300304244459591,30074.5,30074.5,,market,16762284042,,172551169,0.00000067,30067.37,18 Jul 2023 06:02:16
buy,BTC-PERPETUAL,40,0.0013300304244459591,30074.5,30074.5,,market,16762279252,,172551158,0.00000067,30068.01,18 Jul 2023 06:01:45
buy,BTC-PERPETUAL,40,0.0013300304244459591,30074.5,30074.5,,market,16762274409,,172551145,0.00000067,30062.53,18 Jul 2023 06:01:15
buy,BTC-PERPETUAL,40,0.0013303400681799285,30067.5,30067.5,,market,16762269661,,172551129,0.00000067,30057.24,18 Jul 2023 06:00:45
buy,BTC-PERPETUAL,40,0.0013303400681799285,30067.5,30067.5,,market,16762264836,,172551117,0.00000067,30057.79,18 Jul 2023 06:00:15
buy,BTC-PERPETUAL,40,0.0013303400681799285,30067.5,30067.5,,market,16762259874,,172551071,0.00000067,30056.25,18 Jul 2023 05:59:45
buy,BTC-PERPETUAL,40,0.0013303400681799285,30067.5,30067.5,,market,16762255076,,172551062,0.00000067,30054.96,18 Jul 2023 05:59:14
buy,BTC-PERPETUAL,40,0.0013303400681799285,30067.5,30067.5,,market,16762255058,,172551060,0.00000067,30054.96,18 Jul 2023 05:59:14
buy,BTC-PERPETUAL,20,0.0006649599361638461,30077,30077.0,,market,16762250044,,172551011,0.00000033,30064.42,18 Jul 2023 05:58:44
buy,BTC-PERPETUAL,20,0.0006649599361638461,30077,30077.0,,market,16762250044,,172551010,0.00000033,30064.42,18 Jul 2023 05:58:44
buy,BTC-PERPETUAL,40,0.0013299198723276922,30077,30077.0,,market,16762245260,,172551005,0.00000067,30063.42,18 Jul 2023 05:58:14
buy,BTC-PERPETUAL,40,0.0013299198723276922,30077,30077.0,,market,16762240516,,172551000,0.00000067,30064.57,18 Jul 2023 05:57:44
buy,BTC-PERPETUAL,40,0.0013300083125519534,30075,30075.0,,market,16762235631,,172550964,0.00000067,30061.41,18 Jul 2023 05:57:13
buy,BTC-PERPETUAL,40,0.001330074650439756,30073.5,30073.5,,market,16762230844,,172550949,0.00000067,30060.84,18 Jul 2023 05:56:43
